code,name,type,county_code,parent_code,ico,population,area_km2,lat,lng,website,valid_from,valid_to,successor_code
505129,Malé Kršteňany,obec,20,,,,,,,,,,
580953,Malé Uherce,obec,20,,,,,,,,,,
505170,Nadlice,obec,20,,,,,,,,,,
505196,Nedanovce,obec,20,,,,,,,,,,
505307,Ostratice,obec,20,,,,,,,,,,
505315,Partizánske,mesto,20,,,,,,,,,,
505323,Pažiť,obec,20,,,,,,,,,,
505463,Skačany,obec,20,,,,,,,,,,
556271,Turčianky,obec,20,,,,,,,,,,
505706,Veľké Kršteňany,obec,20,,,,,,,,,,
505722,Veľké Uherce,obec,20,,,,,,,,,,
505731,Veľký Klíž,obec,20,,,,,,,,,,
505803,Žabokreky nad Nitrou,obec,20,,,,,,,,,,
507849,Budmerice,obec,7,,,,,,,,,,
507806,Báhoň,obec,7,,,,,,,,,,
507873,Doľany,obec,7,,,,,,,,,,
507881,Dubová,obec,7,,,,,,,,,,
507946,Jablonec,obec,7,,,,,,,,,,
508047,Limbach,obec,7,,,,,,,,,,
508101,Modra,mesto,7,,,,,,,,,,
508179,Pezinok,mesto,7,,,,,,,,,,
508187,Píla,obec,7,,,,,,,,,,
508225,Slovenský Grob,obec,7,,,,,,,,,,
507989,Svätý Jur,mesto,7,,,,,,,,,,
508306,Viničné,obec,7,,,,,,,,,,
508314,Vinosady,obec,7,,,,,,,,,,
508322,Vištuk,obec,7,,,,,,,,,,
507857,Častá,obec,7,,,,,,,,,,
508250,Šenkvice,obec,7,,,,,,,,,,
508268,Štefanová,obec,7,,,,,,,,,,
581399,Banka,obec,12,,,,,,,,,,
558354,Bašovce,obec,12,,,,,,,,,,
506834,Borovce,obec,12,,,,,,,,,,
507121,Chtelnica,obec,12,,,,,,,,,,
506982,Dolný Lopašov,obec,12,,,,,,,,,,
506991,Drahovce,obec,12,,,,,,,,,,
507008,Dubovany,obec,12,,,,,,,,,,
558338,Ducové,obec,12,,,,,,,,,,
556581,Hubina,obec,12,,,,,,,,,,
507199,Kočín-Lančár,obec,12,,,,,,,,,,
507229,Krakovany,obec,12,,,,,,,,,,
507342,Moravany nad Váhom,obec,12,,,,,,,,,,
507369,Nižná,obec,12,,,,,,,,,,
507385,Ostrov,obec,12,,,,,,,,,,
507431,Pečeňady,obec,12,,,,,,,,,,
507440,Piešťany,mesto,12,,,,,,,,,,
507466,Prašník,obec,12,,,,,,,,,,
507482,Rakovice,obec,12,,,,,,,,,,
507491,Ratnovce,obec,12,,,,,,,,,,
507563,Sokolovce,obec,12,,,,,,,,,,
507679,Trebatice,obec,12,,,,,,,,,,
507725,Veselé,obec,12,,,,,,,,,,
507709,Veľké Kostoľany,obec,12,,,,,,,,,,
556572,Veľké Orvište,obec,12,,,,,,,,,,
507750,Vrbové,mesto,12,,,,,,,,,,
556548,Šterusy,obec,12,,,,,,,,,,
558397,Šípkové,obec,12,,,,,,,,,,
511269,Breznička,obec,49,,,,,,,,,,
511315,Cinobaňa,obec,49,,,,,,,,,,
511447,Hradište,obec,49,,,,,,,,,,
514900,Hrnčiarska Ves,obec,49,,,,,,,,,,
514918,Hrnčiarske Zalužany,obec,49,,,,,,,,,,
511471,Kalinovo,obec,49,,,,,,,,,,
511498,Kokava nad Rimavicou,obec,49,,,,,,,,,,
511501,Krná,obec,49,,,,,,,,,,
511617,Mládzovo,obec,49,,,,,,,,,,
511595,Málinec,obec,49,,,,,,,,,,
511684,Ozdín,obec,49,,,,,,,,,,
511765,Poltár,mesto,49,,,,,,,,,,
511820,Rovňany,obec,49,,,,,,,,,,
515515,Selce,obec,49,,,,,,,,,,
515591,Sušany,obec,49,,,,,,,,,,
511978,Uhorské,obec,49,,,,,,,,,,
580317,Utekáč,obec,49,,,,,,,,,,
512001,Veľká Ves,obec,49,,,,,,,,,,
582051,Zlatno,obec,49,,,,,,,,,,
511340,České Brezovo,obec,49,,,,,,,,,,
557323,Ďubákovo,obec,49,,,,,,,,,,
511889,Šoltýska,obec,49,,,,,,,,,,
523402,Batizovce,obec,61,,,,,,,,,,
523445,Gerlachov,obec,61,,,,,,,,,,
523437,Gánovce,obec,61,,,,,,,,,,
523496,Hozelec,obec,61,,,,,,,,,,
523518,Hranovnica,obec,61,,,,,,,,,,
523488,Hôrka,obec,61,,,,,,,,,,
523542,Jánovce,obec,61,,,,,,,,,,
523593,Kravany,obec,61,,,,,,,,,,
523631,Liptovská Teplička,obec,61,,,,,,,,,,
523658,Lučivná,obec,61,,,,,,,,,,
523721,Mengusovce,obec,61,,,,,,,,,,
523747,Mlynica,obec,61,,,,,,,,,,
523763,Nová Lesná,obec,61,,,,,,,,,,
523381,Poprad,mesto,61,,,,,,,,,,
523844,Spišská Teplica,obec,61,,,,,,,,,,
523852,Spišské Bystré,obec,61,,,,,,,,,,
523879,Spišský Štiavnik,obec,61,,,,,,,,,,
523925,Svit,mesto,61,,,,,,,,,,
580368,Tatranská Javorina,obec,61,,,,,,,,,,
524026,Vernár,obec,61,,,,,,,,,,
524018,Veľký Slavkov,obec,61,,,,,,,,,,
524034,Vikartovce,obec,61,,,,,,,,,,
524093,Vydrník,obec,61,,,,,,,,,,
560103,Vysoké Tatry,mesto,61,,,,,,,,,,
523933,Štrba,obec,61,,,,,,,,,,
559890,Štôla,obec,61,,,,,,,,,,
524107,Šuňava,obec,61,,,,,,,,,,
523950,Švábovce,obec,61,,,,,,,,,,
524131,Ždiar,obec,61,,,,,,,,,,
557633,Bodiná,obec,21,,,,,,,,,,
512915,Brvnište,obec,21,,,,,,,,,,
512966,Dolná Mariková,obec,21,,,,,,,,,,
546640,Dolný Lieskov,obec,21,,,,,,,,,,
513008,Domaniža,obec,21,,,,,,,,,,
557510,Hatné,obec,21,,,,,,,,,,
513083,Horná Mariková,obec,21,,,,,,,,,,
580856,Horný Lieskov,obec,21,,,,,,,,,,
513172,Jasenica,obec,21,,,,,,,,,,
557552,Klieština,obec,21,,,,,,,,,,
513245,Kostolec,obec,21,,,,,,,,,,
557579,Malé Lednice,obec,21,,,,,,,,,,
513466,Papradno,obec,21,,,,,,,,,,
513474,Plevník-Drienové,obec,21,,,,,,,,,,
580864,Podskalie,obec,21,,,,,,,,,,
512842,Považská Bystrica,mesto,21,,,,,,,,,,
558222,Počarová,obec,21,,,,,,,,,,
513563,Prečín,obec,21,,,,,,,,,,
513601,Pružina,obec,21,,,,,,,,,,
557480,Slopná,obec,21,,,,,,,,,,
513687,Stupné,obec,21,,,,,,,,,,
518913,Sverepec,obec,21,,,,,,,,,,
557595,Sádočné,obec,21,,,,,,,,,,
513741,Udiča,obec,21,,,,,,,,,,
513784,Vrchteplá,obec,21,,,,,,,,,,
513822,Záskalie,obec,21,,,,,,,,,,
557561,Čelkova Lehota,obec,21,,,,,,,,,,
557609,Ďurďové,obec,21,,,,,,,,,,
524158,Abranovce,obec,62,,,,,,,,,,
524174,Bajerov,obec,62,,,,,,,,,,
524191,Bertotovce,obec,62,,,,,,,,,,
524212,Brestov,obec,62,,,,,,,,,,
524221,Bretejovce,obec,62,,,,,,,,,,
524255,Brežany,obec,62,,,,,,,,,,
524263,Bzenov,obec,62,,,,,,,,,,
524506,Chmeľov,obec,62,,,,,,,,,,
524514,Chmeľovec,obec,62,,,,,,,,,,
524522,Chminianska Nová Ves,obec,62,,,,,,,,,,
524531,Chminianske Jakubovany,obec,62,,,,,,,,,,
524549,Chmiňany,obec,62,,,,,,,,,,
524336,Demjata,obec,62,,,,,,,,,,
524352,Drienov,obec,62,,,,,,,,,,
524361,Drienovská Nová Ves,obec,62,,,,,,,,,,
524387,Dulova Ves,obec,62,,,,,,,,,,
524395,Fintice,obec,62,,,,,,,,,,
524409,Fričovce,obec,62,,,,,,,,,,
524417,Fulianka,obec,62,,,,,,,,,,
524425,Geraltov,obec,62,,,,,,,,,,
524433,Gregorovce,obec,62,,,,,,,,,,
518522,Haniska,obec,62,,,,,,,,,,
524450,Hendrichovce,obec,62,,,,,,,,,,
524468,Hermanovce,obec,62,,,,,,,,,,
524476,Hrabkov,obec,62,,,,,,,,,,
524581,Janov,obec,62,,,,,,,,,,
524590,Janovík,obec,62,,,,,,,,,,
524620,Kapušany,obec,62,,,,,,,,,,
524638,Kendice,obec,62,,,,,,,,,,
524646,Klenov,obec,62,,,,,,,,,,
524654,Kojatice,obec,62,,,,,,,,,,
524662,Kokošovce,obec,62,,,,,,,,,,
524697,Krížovany,obec,62,,,,,,,,,,
524701,Kvačany,obec,62,,,,,,,,,,
524727,Lada,obec,62,,,,,,,,,,
524735,Lažany,obec,62,,,,,,,,,,
524743,Lemešany,obec,62,,,,,,,,,,
524751,Lesíček,obec,62,,,,,,,,,,
559971,Lipníky,obec,62,,,,,,,,,,
524786,Lipovce,obec,62,,,,,,,,,,
524760,Ličartovce,obec,62,,,,,,,,,,
524808,Lúčina,obec,62,,,,,,,,,,
524832,Malý Slivník,obec,62,,,,,,,,,,
524841,Malý Šariš,obec,62,,,,,,,,,,
556823,Medzany,obec,62,,,,,,,,,,
524867,Miklušovce,obec,62,,,,,,,,,,
524883,Mirkovce,obec,62,,,,,,,,,,
524905,Mošurov,obec,62,,,,,,,,,,
524913,Nemcovce,obec,62,,,,,,,,,,
524930,Okružná,obec,62,,,,,,,,,,
524964,Ondrašovce,obec,62,,,,,,,,,,
524999,Ovčie,obec,62,,,,,,,,,,
525014,Petrovany,obec,62,,,,,,,,,,
525022,Podhorany,obec,62,,,,,,,,,,
525031,Podhradík,obec,62,,,,,,,,,,
524140,Prešov,mesto,62,,,,,,,,,,
525057,Proč,obec,62,,,,,,,,,,
525065,Pušovce,obec,62,,,,,,,,,,
525073,Radatice,obec,62,,,,,,,,,,
525111,Rokycany,obec,62,,,,,,,,,,
525138,Ruská Nová Ves,obec,62,,,,,,,,,,
525154,Sedlice,obec,62,,,,,,,,,,
525162,Seniakovce,obec,62,,,,,,,,,,
559989,Suchá Dolina,obec,62,,,,,,,,,,
525171,Svinia,obec,62,,,,,,,,,,
525286,Teriakovce,obec,62,,,,,,,,,,
525294,Terňa,obec,62,,,,,,,,,,
525324,Trnkov,obec,62,,,,,,,,,,
525332,Tuhrina,obec,62,,,,,,,,,,
525341,Tulčík,obec,62,,,,,,,,,,
525383,Varhaňovce,obec,62,,,,,,,,,,
525391,Veľký Slivník,obec,62,,,,,,,,,,
525405,Veľký Šariš,mesto,62,,,,,,,,,,
525430,Vyšná Šebastová,obec,62,,,,,,,,,,
525413,Víťaz,obec,62,,,,,,,,,,
525472,Zlatá Baňa,obec,62,,,,,,,,,,
525448,Záborské,obec,62,,,,,,,,,,
525456,Záhradné,obec,62,,,,,,,,,,
524271,Čelovce,obec,62,,,,,,,,,,
524301,Červenica,obec,62,,,,,,,,,,
518590,Ľubotice,obec,62,,,,,,,,,,
524794,Ľubovec,obec,62,,,,,,,,,,
525189,Šarišská Poruba,obec,62,,,,,,,,,,
525197,Šarišská Trstená,obec,62,,,,,,,,,,
525201,Šarišské Bohdanovce,obec,62,,,,,,,,,,
525251,Šindliar,obec,62,,,,,,,,,,
525260,Široké,obec,62,,,,,,,,,,
525278,Štefanovce,obec,62,,,,,,,,,,
525499,Žehňa,obec,62,,,,,,,,,,
525502,Žipov,obec,62,,,,,,,,,,
525511,Župčany,obec,62,,,,,,,,,,
513903,Bojnice,mesto,22,,,,,,,,,,
513911,Bystričany,obec,22,,,,,,,,,,
514021,Chrenovec-Brusno,obec,22,,,,,,,,,,
514039,Chvojnica,obec,22,,,,,,,,,,
513920,Cigeľ,obec,22,,,,,,,,,,
513954,Diviacka Nová Ves,obec,22,,,,,,,,,,
513962,Diviaky nad Nitricou,obec,22,,,,,,,,,,
513971,Dlžín,obec,22,,,,,,,,,,
513989,Dolné Vestenice,obec,22,,,,,,,,,,
513997,Handlová,mesto,22,,,,,,,,,,
514004,Horná Ves,obec,22,,,,,,,,,,
514012,Horné Vestenice,obec,22,,,,,,,,,,
557714,Jalovec,obec,22,,,,,,,,,,
514063,Kamenec pod Vtáčnikom,obec,22,,,,,,,,,,
514071,Kanianka,obec,22,,,,,,,,,,
514098,Kocurany,obec,22,,,,,,,,,,
514101,Kostolná Ves,obec,22,,,,,,,,,,
514110,Koš,obec,22,,,,,,,,,,
514080,Kľačno,obec,22,,,,,,,,,,
514128,Lazany,obec,22,,,,,,,,,,
514136,Lehota pod Vtáčnikom,obec,22,,,,,,,,,,
514144,Liešťany,obec,22,,,,,,,,,,
557706,Lipník,obec,22,,,,,,,,,,
514187,Malinová,obec,22,,,,,,,,,,
514179,Malá Čausa,obec,22,,,,,,,,,,
514209,Nedožery-Brezany,obec,22,,,,,,,,,,
514217,Nevidzany,obec,22,,,,,,,,,,
514225,Nitrianske Pravno,obec,22,,,,,,,,,,
514233,Nitrianske Rudno,obec,22,,,,,,,,,,
514241,Nitrianske Sučany,obec,22,,,,,,,,,,
514250,Nitrica,obec,22,,,,,,,,,,
514268,Nováky,mesto,22,,,,,,,,,,
514284,Opatovce nad Nitrou,obec,22,,,,,,,,,,
514292,Oslany,obec,22,,,,,,,,,,
514306,Podhradie,obec,22,,,,,,,,,,
514314,Poluvsie,obec,22,,,,,,,,,,
514322,Poruba,obec,22,,,,,,,,,,
514331,Pravenec,obec,22,,,,,,,,,,
513881,Prievidza,mesto,22,,,,,,,,,,
514349,Radobica,obec,22,,,,,,,,,,
514365,Rudnianska Lehota,obec,22,,,,,,,,,,
514357,Ráztočno,obec,22,,,,,,,,,,
514373,Sebedražie,obec,22,,,,,,,,,,
514381,Seč,obec,22,,,,,,,,,,
514403,Temeš,obec,22,,,,,,,,,,
514411,Tužina,obec,22,,,,,,,,,,
514420,Valaská Belá,obec,22,,,,,,,,,,
514438,Veľká Čausa,obec,22,,,,,,,,,,
514454,Zemianske Kostoľany,obec,22,,,,,,,,,,
513938,Čavoj,obec,22,,,,,,,,,,
513946,Čereňany,obec,22,,,,,,,,,,
514390,Šútovce,obec,22,,,,,,,,,,
512851,Beluša,obec,23,,,,,,,,,,
512940,Dohňany,obec,23,,,,,,,,,,
512958,Dolná Breznica,obec,23,,,,,,,,,,
557439,Dolné Kočkovce,obec,23,,,,,,,,,,
557692,Horná Breznica,obec,23,,,,,,,,,,
513121,Horovce,obec,23,,,,,,,,,,
557501,Kvašov,obec,23,,,,,,,,,,
513300,Lazy pod Makytou,obec,23,,,,,,,,,,
513318,Lednica,obec,23,,,,,,,,,,
513326,Lednické Rovne,obec,23,,,,,,,,,,
513342,Lysá pod Makytou,obec,23,,,,,,,,,,
513334,Lúky,obec,23,,,,,,,,,,
513377,Mestečko,obec,23,,,,,,,,,,
513407,Mojtín,obec,23,,,,,,,,,,
557447,Nimnica,obec,23,,,,,,,,,,
513610,Púchov,mesto,23,,,,,,,,,,
557471,Streženice,obec,23,,,,,,,,,,
513776,Visolaje,obec,23,,,,,,,,,,
557498,Vydrná,obec,23,,,,,,,,,,
500348,Zubák,obec,23,,,,,,,,,,
513814,Záriečie,obec,23,,,,,,,,,,
514977,Chvalová,obec,50,,,,,,,,,,
525774,Chyžné,obec,50,,,,,,,,,,
514675,Držkovce,obec,50,,,,,,,,,,
514721,Gemer,obec,50,,,,,,,,,,
514756,Gemerská Ves,obec,50,,,,,,,,,,
525677,Gemerské Teplice,obec,50,,,,,,,,,,
525685,Gemerský Sad,obec,50,,,,,,,,,,
514896,Hrlica,obec,50,,,,,,,,,,
525766,Hucín,obec,50,,,,,,,,,,
525791,Jelšava,mesto,50,,,,,,,,,,
525812,Kameňany,obec,50,,,,,,,,,,
515159,Levkuška,obec,50,,,,,,,,,,
515574,Leváre,obec,50,,,,,,,,,,
525901,Licince,obec,50,,,,,,,,,,
525928,Lubeník,obec,50,,,,,,,,,,
525944,Magnezitovce,obec,50,,,,,,,,,,
580384,Mokrá Lúka,obec,50,,,,,,,,,,
525995,Muránska Dlhá Lúka,obec,50,,,,,,,,,,
526002,Muránska Huta,obec,50,,,,,,,,,,
526011,Muránska Lehota,obec,50,,,,,,,,,,
526029,Muránska Zdychava,obec,50,,,,,,,,,,
525987,Muráň,obec,50,,,,,,,,,,
526037,Nandraž,obec,50,,,,,,,,,,
515256,Otročok,obec,50,,,,,,,,,,
515302,Ploské,obec,50,,,,,,,,,,
515311,Polina,obec,50,,,,,,,,,,
526100,Prihradzany,obec,50,,,,,,,,,,
515400,Ratkovské Bystré,obec,50,,,,,,,,,,
515370,Ratková,obec,50,,,,,,,,,,
515361,Rašice,obec,50,,,,,,,,,,
526142,Revúca,mesto,50,,,,,,,,,,
526151,Revúcka Lehota,obec,50,,,,,,,,,,
515507,Rybník,obec,50,,,,,,,,,,
526118,Rákoš,obec,50,,,,,,,,,,
526258,Sirk,obec,50,,,,,,,,,,
515523,Skerešovo,obec,50,,,,,,,,,,
557820,Sása,obec,50,,,,,,,,,,
515612,Tornaľa,mesto,50,,,,,,,,,,
526321,Turčok,obec,50,,,,,,,,,,
515761,Višňové,obec,50,,,,,,,,,,
526304,Šivetice,obec,50,,,,,,,,,,
515833,Žiar,obec,50,,,,,,,,,,
557757,Abovce,obec,51,,,,,,,,,,
514489,Babinec,obec,51,,,,,,,,,,
514501,Barca,obec,51,,,,,,,,,,
514535,Belín,obec,51,,,,,,,,,,
514543,Blhovce,obec,51,,,,,,,,,,
514551,Bottovo,obec,51,,,,,,,,,,
514586,Budikovany,obec,51,,,,,,,,,,
514519,Bátka,obec,51,,,,,,,,,,
514594,Cakov,obec,51,,,,,,,,,,
514951,Chanava,obec,51,,,,,,,,,,
514969,Chrámec,obec,51,,,,,,,,,,
514632,Dolné Zahorany,obec,51,,,,,,,,,,
514641,Dražice,obec,51,,,,,,,,,,
514659,Drienčany,obec,51,,,,,,,,,,
514667,Drňa,obec,51,,,,,,,,,,
514683,Dubno,obec,51,,,,,,,,,,
514691,Dubovec,obec,51,,,,,,,,,,
557919,Dulovo,obec,51,,,,,,,,,,
514713,Figa,obec,51,,,,,,,,,,
514764,Gemerské Dechtáre,obec,51,,,,,,,,,,
557889,Gemerské Michalovce,obec,51,,,,,,,,,,
514781,Gemerský Jablonec,obec,51,,,,,,,,,,
514730,Gemerček,obec,51,,,,,,,,,,
514799,Gortva,obec,51,,,,,,,,,,
514811,Hajnáčka,obec,51,,,,,,,,,,
514829,Hnúšťa,mesto,51,,,,,,,,,,
514837,Hodejov,obec,51,,,,,,,,,,
514845,Hodejovec,obec,51,,,,,,,,,,
514853,Horné Zahorany,obec,51,,,,,,,,,,
514861,Hostice,obec,51,,,,,,,,,,
514870,Hostišovce,obec,51,,,,,,,,,,
514888,Hrachovo,obec,51,,,,,,,,,,
514926,Hrušovo,obec,51,,,,,,,,,,
514934,Hubovo,obec,51,,,,,,,,,,
514942,Husiná,obec,51,,,,,,,,,,
514985,Ivanice,obec,51,,,,,,,,,,
514993,Janice,obec,51,,,,,,,,,,
515001,Jesenské,obec,51,,,,,,,,,,
515019,Jestice,obec,51,,,,,,,,,,
515027,Kaloša,obec,51,,,,,,,,,,
515035,Kesovce,obec,51,,,,,,,,,,
515043,Klenovec,obec,51,,,,,,,,,,
515051,Kociha,obec,51,,,,,,,,,,
515060,Konrádovce,obec,51,,,,,,,,,,
515086,Kraskovo,obec,51,,,,,,,,,,
515094,Krokava,obec,51,,,,,,,,,,
515108,Kružno,obec,51,,,,,,,,,,
515078,Kráľ,obec,51,,,,,,,,,,
515116,Kyjatice,obec,51,,,,,,,,,,
515124,Lehota nad Rimavicou,obec,51,,,,,,,,,,
515132,Lenartovce,obec,51,,,,,,,,,,
515141,Lenka,obec,51,,,,,,,,,,
515167,Lipovec,obec,51,,,,,,,,,,
515175,Lukovištia,obec,51,,,,,,,,,,
515183,Martinová,obec,51,,,,,,,,,,
515205,Neporadza,obec,51,,,,,,,,,,
557790,Nižný Skálnik,obec,51,,,,,,,,,,
515230,Nová Bašta,obec,51,,,,,,,,,,
515248,Orávka,obec,51,,,,,,,,,,
515264,Ožďany,obec,51,,,,,,,,,,
515272,Padarovce,obec,51,,,,,,,,,,
515281,Pavlovce,obec,51,,,,,,,,,,
515299,Petrovce,obec,51,,,,,,,,,,
515337,Poproč,obec,51,,,,,,,,,,
515345,Potok,obec,51,,,,,,,,,,
515353,Radnovce,obec,51,,,,,,,,,,
557854,Rakytník,obec,51,,,,,,,,,,
515388,Ratkovská Lehota,obec,51,,,,,,,,,,
515396,Ratkovská Suchá,obec,51,,,,,,,,,,
557765,Riečka,obec,51,,,,,,,,,,
515426,Rimavská Baňa,obec,51,,,,,,,,,,
515442,Rimavská Seč,obec,51,,,,,,,,,,
514462,Rimavská Sobota,mesto,51,,,,,,,,,,
515451,Rimavské Brezovo,obec,51,,,,,,,,,,
515469,Rimavské Janovce,obec,51,,,,,,,,,,
557811,Rimavské Zalužany,obec,51,,,,,,,,,,
515485,Rovné,obec,51,,,,,,,,,,
515493,Rumince,obec,51,,,,,,,,,,
515531,Slizké,obec,51,,,,,,,,,,
515540,Stará Bašta,obec,51,,,,,,,,,,
515566,Stránska,obec,51,,,,,,,,,,
515582,Studená,obec,51,,,,,,,,,,
515604,Sútor,obec,51,,,,,,,,,,
515663,Tachty,obec,51,,,,,,,,,,
515671,Teplý Vrch,obec,51,,,,,,,,,,
515680,Tisovec,mesto,51,,,,,,,,,,
515698,Tomášovce,obec,51,,,,,,,,,,
515701,Uzovská Panica,obec,51,,,,,,,,,,
515795,Valice,obec,51,,,,,,,,,,
515728,Večelkov,obec,51,,,,,,,,,,
515736,Veľké Teriakovce,obec,51,,,,,,,,,,
515744,Veľký Blh,obec,51,,,,,,,,,,
515752,Vieska nad Blhom,obec,51,,,,,,,,,,
515779,Vlkyňa,obec,51,,,,,,,,,,
557901,Vyšné Valice,obec,51,,,,,,,,,,
515809,Vyšný Skálnik,obec,51,,,,,,,,,,
515710,Včelince,obec,51,,,,,,,,,,
557927,Zacharovce,obec,51,,,,,,,,,,
515817,Zádor,obec,51,,,,,,,,,,
514608,Čerenčany,obec,51,,,,,,,,,,
514616,Čierny Potok,obec,51,,,,,,,,,,
514624,Číž,obec,51,,,,,,,,,,
515621,Šimonovce,obec,51,,,,,,,,,,
515639,Širkovce,obec,51,,,,,,,,,,
515647,Španie Pole,obec,51,,,,,,,,,,
515655,Štrkovec,obec,51,,,,,,,,,,
515841,Žíp,obec,51,,,,,,,,,,
525537,Ardovo,obec,76,,,,,,,,,,
525545,Betliar,obec,76,,,,,,,,,,
525553,Bohúňovo,obec,76,,,,,,,,,,
525570,Brdárka,obec,76,,,,,,,,,,
514578,Bretka,obec,76,,,,,,,,,,
560022,Brzotín,obec,76,,,,,,,,,,
525561,Bôrka,obec,76,,,,,,,,,,
525618,Dedinky,obec,76,,,,,,,,,,
525626,Dlhá Ves,obec,76,,,,,,,,,,
525634,Dobšiná,mesto,76,,,,,,,,,,
525642,Drnava,obec,76,,,,,,,,,,
525651,Gemerská Hôrka,obec,76,,,,,,,,,,
514748,Gemerská Panica,obec,76,,,,,,,,,,
525669,Gemerská Poloma,obec,76,,,,,,,,,,
525693,Gočaltovo,obec,76,,,,,,,,,,
525707,Gočovo,obec,76,,,,,,,,,,
525715,Hanková,obec,76,,,,,,,,,,
525723,Henckovce,obec,76,,,,,,,,,,
525731,Honce,obec,76,,,,,,,,,,
525740,Hrhov,obec,76,,,,,,,,,,
525758,Hrušov,obec,76,,,,,,,,,,
525782,Jablonov nad Turňou,obec,76,,,,,,,,,,
560049,Jovice,obec,76,,,,,,,,,,
525821,Kečovo,obec,76,,,,,,,,,,
525839,Kobeliarovo,obec,76,,,,,,,,,,
525847,Koceľovce,obec,76,,,,,,,,,,
525855,Kováčová,obec,76,,,,,,,,,,
560065,Kružná,obec,76,,,,,,,,,,
525863,Krásnohorská Dlhá Lúka,obec,76,,,,,,,,,,
525871,Krásnohorské Podhradie,obec,76,,,,,,,,,,
525898,Kunova Teplica,obec,76,,,,,,,,,,
525910,Lipovník,obec,76,,,,,,,,,,
525936,Lúčka,obec,76,,,,,,,,,,
525952,Markuška,obec,76,,,,,,,,,,
525961,Meliata,obec,76,,,,,,,,,,
526045,Nižná Slaná,obec,76,,,,,,,,,,
526053,Ochtiná,obec,76,,,,,,,,,,
526061,Pača,obec,76,,,,,,,,,,
526070,Pašková,obec,76,,,,,,,,,,
526088,Petrovo,obec,76,,,,,,,,,,
526096,Plešivec,obec,76,,,,,,,,,,
526126,Rakovnica,obec,76,,,,,,,,,,
526134,Rejdová,obec,76,,,,,,,,,,
526177,Rochovce,obec,76,,,,,,,,,,
526193,Rozložná,obec,76,,,,,,,,,,
526185,Roštár,obec,76,,,,,,,,,,
525529,Rožňava,mesto,76,,,,,,,,,,
526207,Rožňavské Bystré,obec,76,,,,,,,,,,
526215,Rudná,obec,76,,,,,,,,,,
526223,Silica,obec,76,,,,,,,,,,
526231,Silická Brezová,obec,76,,,,,,,,,,
526240,Silická Jablonica,obec,76,,,,,,,,,,
526266,Slavec,obec,76,,,,,,,,,,
526274,Slavoška,obec,76,,,,,,,,,,
526282,Slavošovce,obec,76,,,,,,,,,,
526291,Stratená,obec,76,,,,,,,,,,
526339,Vlachovo,obec,76,,,,,,,,,,
526347,Vyšná Slaná,obec,76,,,,,,,,,,
525596,Čierna Lehota,obec,76,,,,,,,,,,
525600,Čoltovo,obec,76,,,,,,,,,,
560031,Čučma,obec,76,,,,,,,,,,
526312,Štítnik,obec,76,,,,,,,,,,
510301,Bešeňová,obec,39,,,,,,,,,,
510441,Hubová,obec,39,,,,,,,,,,
507300,Ivachnová,obec,39,,,,,,,,,,
510530,Kalameny,obec,39,,,,,,,,,,
510548,Komjatná,obec,39,,,,,,,,,,
510599,Likavka,obec,39,,,,,,,,,,
510629,Liptovská Lúžna,obec,39,,,,,,,,,,
510637,Liptovská Osada,obec,39,,,,,,,,,,
510670,Liptovská Teplá,obec,39,,,,,,,,,,
510661,Liptovská Štiavnica,obec,39,,,,,,,,,,
510718,Liptovské Revúce,obec,39,,,,,,,,,,
511005,Liptovské Sliače,obec,39,,,,,,,,,,
510742,Liptovský Michal,obec,39,,,,,,,,,,
510785,Lisková,obec,39,,,,,,,,,,
510823,Ludrová,obec,39,,,,,,,,,,
510815,Lúčky,obec,39,,,,,,,,,,
510866,Martinček,obec,39,,,,,,,,,,
510955,Potok,obec,39,,,,,,,,,,
510998,Ružomberok,mesto,39,,,,,,,,,,
511030,Stankovany,obec,39,,,,,,,,,,
507407,Turík,obec,39,,,,,,,,,,
511102,Valaská Dubová,obec,39,,,,,,,,,,
510807,Ľubochňa,obec,39,,,,,,,,,,
511056,Štiavnička,obec,39,,,,,,,,,,
511064,Švošov,obec,39,,,,,,,,,,
524182,Bajerovce,obec,63,,,,,,,,,,
524204,Bodovce,obec,63,,,,,,,,,,
524239,Brezovica,obec,63,,,,,,,,,,
524247,Brezovička,obec,63,,,,,,,,,,
524328,Daletice,obec,63,,,,,,,,,,
524344,Drienica,obec,63,,,,,,,,,,
524379,Dubovica,obec,63,,,,,,,,,,
524441,Hanigovce,obec,63,,,,,,,,,,
524492,Hubošovce,obec,63,,,,,,,,,,
524557,Jakovany,obec,63,,,,,,,,,,
524565,Jakubova Voľa,obec,63,,,,,,,,,,
524573,Jakubovany,obec,63,,,,,,,,,,
524603,Jarovnice,obec,63,,,,,,,,,,
524611,Kamenica,obec,63,,,,,,,,,,
524689,Krivany,obec,63,,,,,,,,,,
524671,Krásna Lúka,obec,63,,,,,,,,,,
524778,Lipany,mesto,63,,,,,,,,,,
524816,Lúčka,obec,63,,,,,,,,,,
524875,Milpoš,obec,63,,,,,,,,,,
524921,Nižný Slavkov,obec,63,,,,,,,,,,
524948,Olejníkov,obec,63,,,,,,,,,,
524981,Ostrovany,obec,63,,,,,,,,,,
524956,Oľšov,obec,63,,,,,,,,,,
525006,Pečovská Nová Ves,obec,63,,,,,,,,,,
